index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,재료양
51,밥/죽/떡,,,,녹두 삶기｜알알이 살아 있는 식감부터 부드러운 식감까지,https://www.10000recipe.com/recipe/7082669,127,주식회사 우즈코홀딩스,2인분,30분 이내,아무나,"['녹두', '물불린 물/통녹두가 충분히 잠길 정도', '물삶을 물/ 불린 통녹두가 충분히 잠길 정도']","녹두는 미리 삶아 소분해 두면
녹두밥이나 죽, 수프, 샐러드, 요거트 토핑으로 간편하게 활용할 수 있어요.
오늘은 기본 중에 기본!!
어렵지 않게 따라 할 수 있는
통녹두 삶는 방법을 소개해 드릴게요.","['통녹두를 흐르는 물에 여러 번 깨끗하게 씻어주세요.\n씻은 녹두에 물을 넉넉하게 붓고 약 4~6시간 정도 불려줍니다.\n녹두 한컵, 불릴 물 적당히\n볼\n충분히 불린 녹두는 알이 통통해져 삶는 시간이 줄고 식감도 한결 부드러워져요.', '불린 녹두를 냄비에 담고 녹두가 충분히 잠길 정도로 물을 부어주세요.\n냄비 바닥에 눌어붙지 않도록 중간중간 주걱으로 가볍게 저어주세요.\n삶는 동안 생기는 거품은 국자나 숟가락으로 가볍게 걷어내 주세요.\n조금 더 깔끔하게 삶은 녹두를 만들 수 있어요.\n불린 통녹두, 삶을 물(불린 통녹두가 충분히 잠길정도)\n냄비\n,\n주걱\n중약불\n처음부터 너무 센 불로 끓이기보다는 중약불에서 천천히 삶아주는 것이 좋습니다.', '녹두는 활용할 요리에 따라 삶는 시간을 조절해 주세요.\n알알이 살아 있는 식감: 약 15~20분\n앙금처럼 부드러운 식감: 약 20~30분\n불린 통녹두, 추가 물\n약불\n샐러드나 밥에 넣을 때는 녹두알이 살짝 살아 있게, 죽이나 수프에 사용할 때는 푹 익혀 부드럽게 삶는 것이 좋아요. ※ 녹두의 양과 불린 정도, 화력에 따라 삶는 시간은 달라질 수 있습니다.', '녹두 한 알을 꺼내 손가락으로 살짝 눌러보세요.\n힘을 많이 주지 않아도\n부드럽게 으깨지면 잘 익은 상태입니다.\n원하는 식감이 되었다면 불을 끄고,\n남은 물이 있을 경우 체에 밭쳐 물기를 빼주세요.', '삶은 녹두는 충분히 식힌 뒤\n한 번에 사용할 만큼씩 나누어 밀폐용기에 담아주세요.\n냉동실에 소분해 두었다가\n필요할 때마다 해동해서 사용하면 편리합니다.']","['녹두', '녹두삶기', '건강식단', '디톡스', '염증완화', '피로회복', '저속노화', '잡곡밥', '녹두간식', '통녹두']","['1컵', '불린 물/통녹두가 충분히 잠길 정도', '삶을 물/ 불린 통녹두가 충분히 잠길 정도']"
52,밥/죽/떡,,,,굴소스 팽이버섯 계란 덮밥 만들기 한 그릇 레시피,https://www.10000recipe.com/recipe/7065887,"12,620",Y큰손,1인분,10분 이내,아무나,"['밥', '팽이버섯', '계란', '대파', '식용유', '간장', '굴소스', '물', '참기름']","바쁜 날에도 10분 만에 완성되는 굴소스 팽이버섯 계란 덮밥 만들기 한 그릇 레시피를 준비했어요.
​","['재료 준비', '팽이버섯은 밑동을 잘라내고 흐르는 물에 가볍게 헹궈 한 입 크기로 썰어주세요.\n대파는 송송 썰어 준비합니다.', '팬에 식용유 1T를 넣고 버섯 넣어 가볍게 볶아 숨이 살짝 죽으면\n파 기름을 내는 게 좋으시면 파 기름 먼저 내고 버섯 볶아주세요.', '재료를 한쪽으로 밀어주고 간장 1T, 굴소스 1T를 넣어 섞어준 후 버섯에 간이 배도록 볶아주세요.', '물 3T를 넣어 바글바글 끓여주시다가', '가운데 계란 2개 넣어주고 불을 약약불로 줄인 다음에 뚜껑을 닫아 3~5분 익혀주세요.', '저는 반숙보다는 조금 익게 하여 5분 정도 익혀주었어요. 취향에 맞게 해주세요.', '그릇에 밥 한 공기를 펼쳐주시고 팽이버섯 계란 볶음을 살포시 덮어주세요. 대파를 올려주시고 고소하라고 참기름 1T 넣어주세요.']","['팽이버섯', '계란', '굴소스', '덮밥', '한그릇', '간단']","['1공기', '1봉지', '2개', '', '1T', '1T', '1T', '3T', '1T']"
53,밥/죽/떡,,,,"녹두죽 | 찬밥 남았을 때, 고소한 녹두죽 한 그릇",https://www.10000recipe.com/recipe/7083081,142,웰스쿱,2인분,20분 이내,아무나,"['찬밥', '삶은 녹두종이컵', '소금']",냉장고 속 찬밥과 냉동실에 소분해 둔 삶은 녹두로 간편하게 만드는 따뜻한 한 끼.,"['냉장고에 찬밥, 냉동실에 소분했던 녹두를 꺼냅니다.\n녹두삶기 ===>\n@7082669', '냄비에 재료를 넣고 물은 2배이상 부어줍니다.\n중약불로 서서히 끊여줍니다.\n냄비\n중약불\n처음부터 강불을 사용하면 바닥에 눌러 붙을 수 있어요.', '끓기 시작하면 천천히 저어주세요.\n주걱으로 꾹~꾹~ 눌러 녹두 알맹이와 밥을 조금씩 으깨어 줍니다.\n20분정도 끓으면 완성~\n소금간은 기호에 맞춰 드실 때 추가해 주세요.\n녹두를 주걱으로 으깨주면 더 부드러워요. 파김치를 곁들이면 더욱 맛있어요.']","['녹두', '녹두죽', '찬밥활용', '건강한죽', '영양식', '삶은녹두']","['1그릇', '종이컵', '기호에맞게']"
54,밥/죽/떡,,,,육회 비빔밥 황금 레시피 집에서도 맛집처럼 즐기는 고소한 한그릇,https://www.10000recipe.com/recipe/7080959,820,호수맘,2인분,20분 이내,아무나,"['육회용 소고기', '밥', '상추', '깻잎', '양배추', '참기름', '고추장', '고추장', '고추가루', '간장', '설탕', '올리고당', '다진마늘', '깨소금']",육회 비빔밥은 신선한 육회와 아삭한 채소 고소한 참기름이 어우러져 한 그릇만으로도 든든한 한 끼가 되는 별미입니다.,"['육회용 소고기는 키치타올로 핏물을 제거해 주세요.', '양념을 만들어주세요\n고추장 고춧가루 간장 설탕 올리고당 다진 마늘 깨소금넣고 잘섞어주세요. 소고기는 양녕장2/1넣고 젓가락으로 무처주세요', '야채는 송송 썰어 주세요.\n그릇에 송송썬야채를넣고 그위에\n양념한 소고기 .밥 .올려주시고 남은 양념 넣고 김가루 깨소금 참기름4T넣고비벼주세요\n참기름을 많이넣어야 맛있습니다\n양념은 한번에 다넣지 말고 취향에따라 드셔보고 첨가해주세요']","['육회비빔밥', '육회비빔밥레시피', '육회양념', '육회양념황금비율']","['200g', '2공기', '약간', '약간', '약간', '4T', '2T', '2T', '1T', '1T', '2/1T', '2/1T', '2/1T', '약간']"
55,밥/죽/떡,,,,매콤 게살 리조또 레시피,https://www.10000recipe.com/recipe/7082206,236,호수맘,2인분,30분 이내,초급,"['밥', '버터', '크래미', '표고버섯', '양파', '치킨스톡', '굴소스', '다진마늘', '크러시드페퍼고추가루', '파슬리', '후추', '우유']",부드럽고 고소한 리조또에 게살을듬뿍 넣고 매콤한 맛을 더해봤어요.,"['양파와 버섯은 먹기좋은크기로썰어주고 크레미는 잘게 찢어주세요\n달궈진 팬에 다진마늘과 크러시페퍼를넣고 볶다가마늘 향이 올라오면 양파를 넣어 주세요', '양파를 넣고 볶다가 표고버섯 크래미를 넣고 좀 더 볶아 주세요. 재료가 적당히볶아지면 버터한조각/치킨스토0.5T/굴소스0.5T넣고 볶다가 우유500ml와체다치즈2장 넣고\n보글보글 끓을때까지 저어주세요', '밥을넣고 약불로 밥이 퍼질때까지 뚜껑닫고 한번씩져어주세요\n밥알이 퍼지면 완성입니다 후추와 파슬리약간올려주세요\n매콤게살 리조또']","['매콤게살리조또.', '게살리조또', '리조또레시피', '리조또만들기', '게살요리']","['1.5공기', '1조각', '4개', '1개', '1/2개', '1/2T', '1/2T', '1/2T', '고추가루', '약간', '약간', '500ml']"
56,밥/죽/떡,,,,[두부계란덮밥] 두부를 이용한 건강한 다이어트 밥상,https://www.10000recipe.com/recipe/7054279,"5,802",쑤블리,2인분,30분 이내,초급,"['두부', '계란', '스테비아', '간장', '물', '굴소스', '청양고추', '들기름', '깨']",두부를 이용한 건강한 다이어트 밥상 소개해드릴게요~!!,"['두부 1모는 먹기 좋은 크기로 잘라주신 후\n도마\n,\n조리용나이프', '키친타올로 물기를 제거해주세요~\n키친타올', '웍에 기름을 두른 후\n웍', '두부를 구워주시는 동안 양념을 준비해볼게요~', '스테비아 1/2T 넣어주세요~\n소스볼\n,\n숟가락', '굴소스 2 T', '간장 2T', '물 2T', '청양고추 조금을 넣고 섞어주세요~', '계란 2개는 미리 풀어놔주세요~', '두부가 어느정도 익었다 싶으면 풀어놓은 계란을 부어주시고', '만들어놓은 양념을 부어주시고', '볶아주세요~!!\n요리스푼', '다 볶았으면 밥 위에 두부계란을 올려주시고\n접시', '들기름 조금에 깨까지 넣어주면', ""진짜 맛있는 '두부계란덮밥'이 완성~! 감칠맛에 단백질도 가득들어가 있고 중독적인 맛이여서 자주 먹고 있어요~~!""]",['두부계란덮밥'],"['1모', '2개', '1/2T', '2T', '2T', '2T', '조금', '조금', '조금']"
57,퓨전,,,,가지새우볶음밥,https://www.10000recipe.com/recipe/7079465,835,호수맘,1인분,10분 이내,아무나,"['밥', '가지작은것', '표고버섯', '양파', '시금치', '굴소스', '계란', '참기름', '깨소금', '새우', '올리고당', '참치액젓']","제철 야채로 간단하면서 맛있게 먹는 한끼식사입니다
야채싫어하는 아이들도 잘먹어요","['모든 재료는 깨끗이 씻어서 먹기좋은크기로 잘라주세요\n너무작은것보다 조금큼직하게쓰는게 좋아요\n아이들은 작게썰어주길 추천합니다', '새우는 깨끗이 손질한 뒤 키친타올로 물기를 제거해주세요.', '팬에 올리브유를 두르고 썰어 놓은 야채를 넣고 1분볶아주세요\n굴소스를 넣고\n새우넣고1~2분또 볶아주세요', '찬밥을넣고 볶아주세요\n이때드셔보고 약간신거우면 참치액젖2/1큰술넣어주세요\n맛있는 가지새우볶음밥완성입니다']","['가지볶음새우볶음.가지볶음밥.새우볶음밥.야채볶음밥', '간단한한끼.초스피드요리']","['1공기', '작은것', '1개', '1/2개', '1줌', '1T', '1개', '1/2T', '1/2T', '50g', '1T', '1/2T']"
58,퓨전,,,,옥수수감자전,https://www.10000recipe.com/recipe/7082298,334,호수맘,2인분,20분 이내,아무나,"['캔옥수수', '감자큰것', '모짜렐라치즈', '부침가루', '물', '식용유', '소금']",애들이 놀러와서 해줬더니 너무좋아하네요,"['캔 옥수수는 흐르는 물에 헹궈 채반에 받쳐주세요.\n감자는 옥수수크기보다작게 썰어주세요', '볼에 감자와 옥수수 모짜렐라치즈60g 부침가루6T 소금 약간 물 4큰술 넣고 섞어 주세요.', '예열된 후라이팬에 식용유두르고 모양내서 중약불로 노릇하게 앞뒤를구워주세요']","['옥수수전', '감자전', '옥수수감자전', '치즈옥수수전', '치즈감자전']","['1개', '큰것', '60g', '6T', '5T', '약간', '약간']"
59,퓨전,,,,떡국떡 으로만드는 떡볶이,https://www.10000recipe.com/recipe/7079789,400,호수맘,2인분,20분 이내,아무나,"['당면', '식용유', '구매', '어묵', '파', '고추장', '고추가루', '올리고당', '물만두', '구매']",냉장고에 남아 있는 떡국떡은 어떻게 활용해야 할지 고민될 될때 떡국만 끓여 먹기보다 떡볶이로 활용하면 색다른 한 끼의 완성입니다.,"['당면과 떡은 따뜻\n한물에물에30분 불려주세요', '냄비에 물을붓고식용유 고추장 고추가루 진간장 올리고당 다진마늘 알육수 넣고 끓여주세요', '양념한물이끓으면 불린당면 오댕 파 물만두 찐계란을 넣고 끓여주세요 물이졸아들으면.\n물100ml더넣고 약불로끓여주면서 섞어주세요\n매콤달콤한 당면떡국떡 떡봅이완성입니다']","['떡국떡', '냉동떡해동', '집밥레시피', '간식만들기', '쉬운요리']","['50g', '약간', '1개', '3장', '약간', '1T', '2T', '3T', '5개', '2개']"
60,퓨전,,,,호박도토리전,https://www.10000recipe.com/recipe/7081780,221,호수맘,2인분,20분 이내,아무나,"['도토리가루', '계란', '소금', '후추', '식용유', '애호박']",동생이 밀가루 못먹어서 만든 호박도토리전입니다,"['호박은 가늘게채썰어 소금에살짝\n절여 주세요. 5분\n절인호박을 꼭짜주세요', '꼭짠호박을 볼에넣고. 도토리가루\n계란 후추넣고 섞어주세요', '팬에 식용유두르고\n반죽을 넣고 앞뒤를 노릇하게 구워주시면 완성입니다']","['도토리전', '도토리호박전', '호박전', '도토리호박전레시피', '집밥', '전요리']","['5T', '1개', '약간', '약간', '약간', '1개']"
61,퓨전,,,,쉽게 집에서도 크림파스타만들기,https://www.10000recipe.com/recipe/7082873,293,호수맘,2인분,20분 이내,아무나,"['스파게티면', '양파', '베이컨', '치즈', '다진마늘', '치킨스톡', '올리브유', '우유', '물']","집에서 쉽게해먹을수있는
크림파스타입니다
아이들이 좋아하네요","['양파는 얇게 썰어주시고\n베이컨도 썰어 주세요\n볼에 양파 /치즈/ 마늘/ 파스파면/올리브유/치킨스톡/넣고 센불에 끓여주세요', '스파게티면을 저어주면서 국물이 졸여지도록 끓여주세요', '국물이 다졸아들면\n파슬리를 넣어주세요']","['파스타', '베이컨', '크림파스타레시피', 'ㅡ']","['2인분', '1/2개', '2장', '2장', '1T', '1T', '1T', '300ml', '300ml']"
62,퓨전,,,,볶음우동 만들기,https://www.10000recipe.com/recipe/7081470,633,호수맘,2인분,20분 이내,아무나,"['우동면', '새우', '양배추', '송이버섯', '파', '올리브유', '굴소스', '간장', '설탕', '고추가루', '후추', '참기름', '깨소금', '불닭소스', '양파']",쫄깃 하고 매콤한 볶음우동 만들기 집에서 간단하게 만드는 볶음 우동 황금 레시피,"['재료는 잘손질해 먹기좋은크기로 잘라주세요\n면을 삶아서 살짝헹궈 체반에 받처주세요', '팬에 기름두르고 파 다진마늘 넣고 향을내주고 양념을 만들어주세요 고추가루 굴소스,간장 설탕. 후추를넣어주세요', '양념장에 양배추 양파 버섯 넣고볶다가. 새우 넣고 볶아주세요', '삶아놓은 우동면을넣고 볶아주세요 국물이 면에 베어들도록 볶아주고 참기름 깨소금넣으면 볶음우동완성입니다\n매콤한맛을원하시면 불닭소스 뿌려먹으면 더맛있습니다']","['볶음우동만들기', '볶음우동레시피', '매콤볶음우동']","['2개', '10개', '1줌', '1줌', '약간', '넉넉하게', '2T', '2T', '2T', '2T', '약간', '약간', '약간', '약간', '1/2개']"
